danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
0.694,0.881,1.0,-4.053,0.0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,audio_features,2He3NOyqtLNE3RQPpeDdSb,spotify:track:2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/tracks/2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/audio-analysis/2He3NOyqtLNE3RQPpeDdSb,231787.0,4.0,
0.412,0.376,4.0,-11.789,1.0,0.0289,0.609,0.00223,0.11,0.153,69.064,audio_features,1EB3Z38oKDKVp4K2yEO2dl,spotify:track:1EB3Z38oKDKVp4K2yEO2dl,https://api.spotify.com/v1/tracks/1EB3Z38oKDKVp4K2yEO2dl,https://api.spotify.com/v1/audio-analysis/1EB3Z38oKDKVp4K2yEO2dl,234196.0,4.0,
0.728,0.682,2.0,-3.749,1.0,0.218,0.127,0.0,0.337,0.643,131.901,audio_features,2opQESZb7JsRKCvWMBPeuv,spotify:track:2opQESZb7JsRKCvWMBPeuv,https://api.spotify.com/v1/tracks/2opQESZb7JsRKCvWMBPeuv,https://api.spotify.com/v1/audio-analysis/2opQESZb7JsRKCvWMBPeuv,200067.0,4.0,
0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,audio_features,5In7xBveNACCRX2uWNoPuW,spotify:track:5In7xBveNACCRX2uWNoPuW,https://api.spotify.com/v1/tracks/5In7xBveNACCRX2uWNoPuW,https://api.spotify.com/v1/audio-analysis/5In7xBveNACCRX2uWNoPuW,253507.0,4.0,
0.781,0.655,2.0,-7.073,0.0,0.0457,0.114,0.00249,0.103,0.493,113.031,audio_features,06Qo2fYR2KS1F7bL338iVT,spotify:track:06Qo2fYR2KS1F7bL338iVT,https://api.spotify.com/v1/tracks/06Qo2fYR2KS1F7bL338iVT,https://api.spotify.com/v1/audio-analysis/06Qo2fYR2KS1F7bL338iVT,170995.0,4.0,
0.358,0.893,4.0,-7.486,0.0,0.12,0.0222,0.0524,0.126,0.262,174.238,audio_features,4ReyTz0y3TGkX48wO3Llot,spotify:track:4ReyTz0y3TGkX48wO3Llot,https://api.spotify.com/v1/tracks/4ReyTz0y3TGkX48wO3Llot,https://api.spotify.com/v1/audio-analysis/4ReyTz0y3TGkX48wO3Llot,293653.0,4.0,
0.493,0.453,3.0,-10.878,1.0,0.0248,0.0944,0.00467,0.1,0.188,143.725,audio_features,5gAdATsfINRIljv4LbrKX2,spotify:track:5gAdATsfINRIljv4LbrKX2,https://api.spotify.com/v1/tracks/5gAdATsfINRIljv4LbrKX2,https://api.spotify.com/v1/audio-analysis/5gAdATsfINRIljv4LbrKX2,315160.0,4.0,
0.58,0.981,8.0,-2.603,0.0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,audio_features,5XMjXjwCkJVmk0AHm7z8IV,spotify:track:5XMjXjwCkJVmk0AHm7z8IV,https://api.spotify.com/v1/tracks/5XMjXjwCkJVmk0AHm7z8IV,https://api.spotify.com/v1/audio-analysis/5XMjXjwCkJVmk0AHm7z8IV,195667.0,4.0,
0.626,0.667,0.0,-11.817,0.0,0.0283,0.209,0.000257,0.0779,0.83,112.776,audio_features,4wGSg2Qqpt2sGCWuAZj6EN,spotify:track:4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/tracks/4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/audio-analysis/4wGSg2Qqpt2sGCWuAZj6EN,257631.0,4.0,
0.805,0.19,1.0,-19.27,1.0,0.0457,0.22,0.942,0.0852,0.76,79.987,audio_features,3gdRAqIYW6WxHZw7YzfeT0,spotify:track:3gdRAqIYW6WxHZw7YzfeT0,https://api.spotify.com/v1/tracks/3gdRAqIYW6WxHZw7YzfeT0,https://api.spotify.com/v1/audio-analysis/3gdRAqIYW6WxHZw7YzfeT0,309760.0,4.0,
0.703,0.517,7.0,-13.644,1.0,0.0529,0.000407,0.0969,0.0963,0.768,104.833,audio_features,6zNPPFFrxmhpTQejOn1Wm1,spotify:track:6zNPPFFrxmhpTQejOn1Wm1,https://api.spotify.com/v1/tracks/6zNPPFFrxmhpTQejOn1Wm1,https://api.spotify.com/v1/audio-analysis/6zNPPFFrxmhpTQejOn1Wm1,234067.0,4.0,
0.512,0.574,5.0,-7.016,1.0,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,audio_features,5GHY1DFWKz3Prg2V0Iodqo,spotify:track:5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/tracks/5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/audio-analysis/5GHY1DFWKz3Prg2V0Iodqo,280040.0,4.0,
0.645,0.328,7.0,-11.329,0.0,0.0275,0.481,0.0,0.0812,0.296,136.433,audio_features,2obTnCmXErghJPwnXFw4tV,spotify:track:2obTnCmXErghJPwnXFw4tV,https://api.spotify.com/v1/tracks/2obTnCmXErghJPwnXFw4tV,https://api.spotify.com/v1/audio-analysis/2obTnCmXErghJPwnXFw4tV,286067.0,4.0,
0.733,0.781,0.0,-10.265,1.0,0.0857,0.0352,0.00793,0.147,0.869,114.181,audio_features,5bqNu0YfNOZpgl34bcJiFQ,spotify:track:5bqNu0YfNOZpgl34bcJiFQ,https://api.spotify.com/v1/tracks/5bqNu0YfNOZpgl34bcJiFQ,https://api.spotify.com/v1/audio-analysis/5bqNu0YfNOZpgl34bcJiFQ,304200.0,4.0,
0.632,0.59,5.0,-10.206,1.0,0.0305,0.346,0.0,0.24,0.953,130.287,audio_features,5c33j1xFVOL4G24zxYhssB,spotify:track:5c33j1xFVOL4G24zxYhssB,https://api.spotify.com/v1/tracks/5c33j1xFVOL4G24zxYhssB,https://api.spotify.com/v1/audio-analysis/5c33j1xFVOL4G24zxYhssB,172733.0,4.0,
0.685,0.532,7.0,-6.966,1.0,0.041,0.133,0.0,0.0686,0.223,109.062,audio_features,5jgSrGvhtJ2aaLoYXGmwOC,spotify:track:5jgSrGvhtJ2aaLoYXGmwOC,https://api.spotify.com/v1/tracks/5jgSrGvhtJ2aaLoYXGmwOC,https://api.spotify.com/v1/audio-analysis/5jgSrGvhtJ2aaLoYXGmwOC,196458.0,4.0,
0.733,0.859,9.0,-5.03,0.0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,1D2Aldrksl9yWWCIPOeDzy,spotify:track:1D2Aldrksl9yWWCIPOeDzy,https://api.spotify.com/v1/tracks/1D2Aldrksl9yWWCIPOeDzy,https://api.spotify.com/v1/audio-analysis/1D2Aldrksl9yWWCIPOeDzy,147840.0,4.0,
0.754,0.366,8.0,-10.07,1.0,0.0312,0.273,9.04e-05,0.106,0.469,91.147,audio_features,1KU5EHSz04JhGg3rReGJ0N,spotify:track:1KU5EHSz04JhGg3rReGJ0N,https://api.spotify.com/v1/tracks/1KU5EHSz04JhGg3rReGJ0N,https://api.spotify.com/v1/audio-analysis/1KU5EHSz04JhGg3rReGJ0N,287440.0,4.0,
0.822,0.739,1.0,-4.541,0.0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,audio_features,2x7MyWybabEz6Y6wvHuwGE,spotify:track:2x7MyWybabEz6Y6wvHuwGE,https://api.spotify.com/v1/tracks/2x7MyWybabEz6Y6wvHuwGE,https://api.spotify.com/v1/audio-analysis/2x7MyWybabEz6Y6wvHuwGE,241933.0,4.0,
0.79,0.727,6.0,-11.84,0.0,0.105,0.00418,0.000162,0.0628,0.67,123.958,audio_features,2MOOJh1xUgND4rLjB6h4jY,spotify:track:2MOOJh1xUgND4rLjB6h4jY,https://api.spotify.com/v1/tracks/2MOOJh1xUgND4rLjB6h4jY,https://api.spotify.com/v1/audio-analysis/2MOOJh1xUgND4rLjB6h4jY,337093.0,4.0,
0.602,0.835,10.0,-4.573,0.0,0.0413,0.0921,6.43e-05,0.138,0.496,97.992,audio_features,62tGzw9OJOwDcjPBnMPCuj,spotify:track:62tGzw9OJOwDcjPBnMPCuj,https://api.spotify.com/v1/tracks/62tGzw9OJOwDcjPBnMPCuj,https://api.spotify.com/v1/audio-analysis/62tGzw9OJOwDcjPBnMPCuj,327218.0,4.0,
0.783,0.842,1.0,-8.838,1.0,0.054,0.0337,2.57e-06,0.0519,0.933,117.79,audio_features,7z38bideBRvGAgjXe2SECm,spotify:track:7z38bideBRvGAgjXe2SECm,https://api.spotify.com/v1/tracks/7z38bideBRvGAgjXe2SECm,https://api.spotify.com/v1/audio-analysis/7z38bideBRvGAgjXe2SECm,265373.0,4.0,
0.946,0.772,4.0,-7.537,0.0,0.121,0.0512,2.26e-06,0.0612,0.743,116.972,audio_features,3IeCYkdKI55mNMl2o4vX0k,spotify:track:3IeCYkdKI55mNMl2o4vX0k,https://api.spotify.com/v1/tracks/3IeCYkdKI55mNMl2o4vX0k,https://api.spotify.com/v1/audio-analysis/3IeCYkdKI55mNMl2o4vX0k,263914.0,4.0,
0.772,0.598,7.0,-10.857,0.0,0.0429,0.204,0.00345,0.513,0.717,114.419,audio_features,6GS6uE1vDmtzxO8GztAR2O,spotify:track:6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/tracks/6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/audio-analysis/6GS6uE1vDmtzxO8GztAR2O,282267.0,4.0,
0.817,0.484,7.0,-11.659,1.0,0.143,0.0515,0.000213,0.0391,0.671,100.978,audio_features,7vvRkLPIvfjjmCIqNxBuEZ,spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,https://api.spotify.com/v1/tracks/7vvRkLPIvfjjmCIqNxBuEZ,https://api.spotify.com/v1/audio-analysis/7vvRkLPIvfjjmCIqNxBuEZ,228267.0,4.0,
0.623,0.449,5.0,-13.333,1.0,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000.0,4.0,
